date,page views,visits,new visits
2017-06-01,0,0,0
2017-06-02,0,0,0
2017-06-03,0,0,0
2017-06-04,0,0,0
2017-06-05,0,0,0
2017-06-06,0,0,0
2017-06-07,0,0,0
2017-06-08,0,0,0
2017-06-09,0,0,0
2017-06-10,0,0,0
2017-06-11,0,0,0
2017-06-12,0,0,0
2017-06-13,0,0,0
2017-06-14,0,0,0
2017-06-15,0,0,0
2017-06-16,0,0,0
2017-06-17,0,0,0
2017-06-18,0,0,0
2017-06-19,0,0,0
2017-06-20,0,0,0
2017-06-21,0,0,0
2017-06-22,0,0,0
2017-06-23,0,0,0
2017-06-24,0,0,0
2017-06-25,0,0,0
2017-06-26,0,0,0
2017-06-27,0,0,0
2017-06-28,0,0,0
2017-06-29,0,0,0
2017-06-30,0,0,0
2017-07-01,0,0,0
2017-07-02,0,0,0
2017-07-03,0,0,0
2017-07-04,0,0,0
2017-07-05,0,0,0
2017-07-06,0,0,0
2017-07-07,0,0,0
2017-07-08,0,0,0
2017-07-09,0,0,0
2017-07-10,0,0,0
2017-07-11,0,0,0
2017-07-12,0,0,0
2017-07-13,0,0,0
2017-07-14,0,0,0
2017-07-15,0,0,0
2017-07-16,0,0,0
2017-07-17,0,0,0
2017-07-18,0,0,0
2017-07-19,0,0,0
2017-07-20,0,0,0
2017-07-21,0,0,0
2017-07-22,0,0,0
2017-07-23,0,0,0
2017-07-24,0,0,0
2017-07-25,0,0,0
2017-07-26,0,0,0
2017-07-27,0,0,0
2017-07-28,0,0,0
2017-07-29,0,0,0
2017-07-30,0,0,0
2017-07-31,0,0,0
2017-08-01,0,0,0
2017-08-02,0,0,0
2017-08-03,0,0,0
2017-08-04,0,0,0
2017-08-05,0,0,0
2017-08-06,0,0,0
2017-08-07,0,0,0
2017-08-08,0,0,0
2017-08-09,0,0,0
2017-08-10,0,0,0
2017-08-11,0,0,0
2017-08-12,0,0,0
2017-08-13,0,0,0
2017-08-14,0,0,0
2017-08-15,0,0,0
2017-08-16,0,0,0
2017-08-17,0,0,0
2017-08-18,0,0,0
2017-08-19,0,0,0
2017-08-20,0,0,0
2017-08-21,0,0,0
2017-08-22,0,0,0
2017-08-23,0,0,0
2017-08-24,0,0,0
2017-08-25,0,0,0
2017-08-26,0,0,0
2017-08-27,0,0,0
2017-08-28,0,0,0
2017-08-29,0,0,0
2017-08-30,0,0,0
2017-08-31,0,0,0
2017-09-01,0,0,0
2017-09-02,0,0,0
2017-09-03,0,0,0
2017-09-04,0,0,0
2017-09-05,0,0,0
2017-09-06,0,0,0
2017-09-07,0,0,0
2017-09-08,0,0,0
2017-09-09,0,0,0
2017-09-10,0,0,0
2017-09-11,0,0,0
2017-09-12,0,0,0
2017-09-13,0,0,0
2017-09-14,0,0,0
2017-09-15,0,0,0
2017-09-16,0,0,0
2017-09-17,0,0,0
2017-09-18,0,0,0
2017-09-19,0,0,0
2017-09-20,0,0,0
2017-09-21,0,0,0
2017-09-22,0,0,0
2017-09-23,0,0,0
2017-09-24,0,0,0
2017-09-25,0,0,0
2017-09-26,0,0,0
2017-09-27,0,0,0
2017-09-28,0,0,0
2017-09-29,0,0,0
2017-09-30,0,0,0
2017-10-01,0,0,0
2017-10-02,0,0,0
2017-10-03,0,0,0
2017-10-04,0,0,0
2017-10-05,0,0,0
2017-10-06,0,0,0
2017-10-07,0,0,0
2017-10-08,0,0,0
2017-10-09,0,0,0
2017-10-10,0,0,0
2017-10-11,0,0,0
2017-10-12,0,0,0
2017-10-13,0,0,0
2017-10-14,0,0,0
2017-10-15,0,0,0
2017-10-16,0,0,0
2017-10-17,0,0,0
2017-10-18,0,0,0
2017-10-19,0,0,0
2017-10-20,0,0,0
2017-10-21,0,0,0
2017-10-22,0,0,0
2017-10-23,0,0,0
2017-10-24,0,0,0
2017-10-25,0,0,0
2017-10-26,0,0,0
2017-10-27,0,0,0
2017-10-28,0,0,0
2017-10-29,0,0,0
2017-10-30,0,0,0
2017-10-31,0,0,0
2017-11-01,0,0,0
2017-11-02,0,0,0
2017-11-03,0,0,0
2017-11-04,0,0,0
2017-11-05,0,0,0
2017-11-06,0,0,0
2017-11-07,0,0,0
2017-11-08,0,0,0
2017-11-09,0,0,0
2017-11-10,0,0,0
2017-11-11,0,0,0
2017-11-12,0,0,0
2017-11-13,0,0,0
2017-11-14,0,0,0
2017-11-15,0,0,0
2017-11-16,0,0,0
2017-11-17,0,0,0
2017-11-18,0,0,0
2017-11-19,0,0,0
2017-11-20,0,0,0
2017-11-21,0,0,0
2017-11-22,0,0,0
2017-11-23,0,0,0
2017-11-24,0,0,0
2017-11-25,0,0,0
2017-11-26,0,0,0
2017-11-27,0,0,0
2017-11-28,0,0,0
2017-11-29,0,0,0
2017-11-30,0,0,0
2017-12-01,0,0,0
2017-12-02,0,0,0
2017-12-03,0,0,0
2017-12-04,0,0,0
2017-12-05,0,0,0
2017-12-06,0,0,0
2017-12-07,0,0,0
2017-12-08,0,0,0
2017-12-09,0,0,0
2017-12-10,0,0,0
2017-12-11,0,0,0
2017-12-12,0,0,0
2017-12-13,0,0,0
2017-12-14,0,0,0
2017-12-15,0,0,0
2017-12-16,0,0,0
2017-12-17,0,0,0
2017-12-18,0,0,0
2017-12-19,0,0,0
2017-12-20,0,0,0
2017-12-21,0,0,0
2017-12-22,0,0,0
2017-12-23,0,0,0
2017-12-24,0,0,0
2017-12-25,0,0,0
2017-12-26,0,0,0
2017-12-27,0,0,0
2017-12-28,0,0,0
2017-12-29,0,0,0
2017-12-30,0,0,0
2017-12-31,0,0,0
2018-01-01,0,0,0
2018-01-02,0,0,0
2018-01-03,0,0,0
2018-01-04,0,0,0
2018-01-05,0,0,0
2018-01-06,0,0,0
2018-01-07,0,0,0
2018-01-08,0,0,0
2018-01-09,0,0,0
2018-01-10,0,0,0
2018-01-11,0,0,0
2018-01-12,0,0,0
2018-01-13,0,0,0
2018-01-14,0,0,0
2018-01-15,0,0,0
2018-01-16,0,0,0
2018-01-17,0,0,0
2018-01-18,0,0,0
2018-01-19,0,0,0
2018-01-20,0,0,0
2018-01-21,0,0,0
2018-01-22,0,0,0
2018-01-23,0,0,0
2018-01-24,0,0,0
2018-01-25,2701,456,174
2018-01-26,2806,408,45
2018-01-27,166,37,6
2018-01-28,271,74,4
2018-01-29,3209,470,26
2018-01-30,3772,469,21
2018-01-31,3022,441,13
2018-02-01,2966,479,16
2018-02-02,3059,394,14
2018-02-03,370,59,3
2018-02-04,373,61,5
2018-02-05,2999,426,9
2018-02-06,3560,476,9
2018-02-07,3438,540,10
2018-02-08,8330483,3690009,2515279
2018-02-09,19336525,8464127,3954000
2018-02-10,8896570,3762793,1404094
2018-02-11,10185934,4338418,1461887
2018-02-12,22315890,9674046,2891575
2018-02-13,22442777,9821631,2450961
2018-02-14,21564776,9498533,2120613
2018-02-15,21481609,9462454,1964070
2018-02-16,18399718,8084498,1585673
2018-02-17,8626249,3671226,868428
2018-02-18,9622735,4117571,923248
2018-02-19,21150365,9131838,1728409
2018-02-20,23263323,10150246,1833327
2018-02-21,23518095,10290681,1780194
2018-02-22,23308746,10183622,1700040
2018-02-23,19693382,8525584,1396259
2018-02-24,9163352,3888065,793758
2018-02-25,10400209,4435796,864483
2018-02-26,23486363,10201695,1640451
2018-02-27,24022595,10509412,1647966
2018-02-28,23147759,10151444,1550643
2018-03-01,22369633,9792000,1482884
2018-03-02,18588431,8096706,1218580
2018-03-03,9264117,3895032,738436
2018-03-04,10615645,4505952,818361
2018-03-05,23749647,10278982,1534318
2018-03-06,24644358,10715499,1561369
2018-03-07,24363416,10610228,1523956
2018-03-08,23415361,10165479,1454778
2018-03-09,20382680,8801157,1246427
2018-03-10,9598263,4019465,724314
2018-03-11,10342464,4354990,754928
2018-03-12,24784765,10606560,1486868
2018-03-13,25823882,11096358,1534056
2018-03-14,25747737,11060291,1508469
2018-03-15,25451227,10899362,1475822
2018-03-16,21622632,9226719,1240207
2018-03-17,9873241,4099530,717320
2018-03-18,10954098,4568803,762315
2018-03-19,25355878,10720131,1455121
2018-03-20,26270246,11217469,1490839
2018-03-21,25891422,11256938,1458402
2018-03-22,25735547,11207662,1436074
2018-03-23,21738840,9438032,1203599
2018-03-24,9913407,4165560,693766
2018-03-25,10794762,4579520,724098
2018-03-26,25416045,10917933,1381065
2018-03-27,25951776,11222594,1404684
2018-03-28,25103798,10874501,1338839
2018-03-29,22600154,9775199,1197712
2018-03-30,16343960,6992132,907638
2018-03-31,9258157,3877993,621747
2018-04-01,9576986,4047908,642307
2018-04-02,20285557,8664775,1141581
2018-04-03,25183547,10844905,1356415
2018-04-04,25420414,10958184,1359349
2018-04-05,24775515,10674877,1318254
2018-04-06,21156572,9166195,1127814
2018-04-07,9823609,4244373,663799
2018-04-08,10835900,4727517,703534
2018-04-09,24988310,11032813,1348632
2018-04-10,26267914,11664114,1389129
2018-04-11,26094779,11599491,1354435
2018-04-12,25526030,11360822,1318923
2018-04-13,21205453,9488713,1105560
2018-04-14,9281657,4037208,612061
2018-04-15,10657672,4671144,676197
2018-04-16,24965599,11125458,1309693
2018-04-17,25755795,11549962,1345985
2018-04-18,25285805,11382495,1325303
2018-04-19,24744099,11134882,1296350
2018-04-20,20937548,9406798,1101670
2018-04-21,9296104,4056544,615159
2018-04-22,10446620,4590074,668256
2018-04-23,24840105,11101500,1319104
2018-04-24,25281469,11360307,1330617
2018-04-25,24368085,10998068,1279898
2018-04-26,24244565,10930922,1253737
2018-04-27,19926568,8976926,1032317
2018-04-28,9057376,3968478,584576
2018-04-29,9549067,4173898,610276
2018-04-30,19964354,8845503,1073171
2018-05-01,16621513,7454207,960937
2018-05-02,23183815,10431177,1252854
2018-05-03,23825064,10718475,1283338
2018-05-04,20371426,9166034,1081168
2018-05-05,8864180,3882655,579524
2018-05-06,9657718,4263103,611175
2018-05-07,22982888,10278193,1221948
2018-05-08,24126969,10876464,1270728
2018-05-09,23802923,10760464,1247049
2018-05-10,22261979,10036912,1168349
2018-05-11,19980343,8984078,1032513
2018-05-12,8698352,3823079,573513
2018-05-13,9588474,4254897,609118
2018-05-14,24234075,10873332,1261244
2018-05-15,24910572,11238531,1290429
2018-05-16,24829213,11218946,1276148
2018-05-17,24250791,10954205,1235056
2018-05-18,20389573,9200421,1041421
2018-05-19,8570064,3762956,561661
2018-05-20,9286346,4112833,590869
2018-05-21,21450188,9618630,1127145
2018-05-22,24400438,11007564,1267096
2018-05-23,24501172,11076716,1258623
2018-05-24,23885530,10826647,1235512
2018-05-25,19574237,8832594,1003592
2018-05-26,8105847,3563289,542251
2018-05-27,9019456,3990981,573897
2018-05-28,19704882,8751604,1014962
2018-05-29,23786395,10700018,1194450
2018-05-30,23922622,10805557,1203360
2018-05-31,22088689,9992570,1115665
2018-06-01,19124566,8631137,965403
2018-06-02,8291622,3649491,549081
2018-06-03,9173193,4064740,582873
2018-06-04,23076118,10377130,1179185
2018-06-05,24079211,10887397,1224969
2018-06-06,23796343,10759589,1195263
2018-06-07,23732018,10719267,1172964
2018-06-08,20010000,9032118,1002240
2018-06-09,8353338,3692873,550427
2018-06-10,8966294,3967986,569875
2018-06-11,22914482,10251617,1144747
2018-06-12,23571924,10607941,1174416
2018-06-13,23726746,10672447,1168640
2018-06-14,22530622,10167221,1103244
2018-06-15,17880268,7883424,895827
2018-06-16,7236382,3097691,493409
2018-06-17,7974909,3431331,516393
2018-06-18,22246826,9603894,1097512
2018-06-19,23716907,10323561,1156697
2018-06-20,23556977,10281736,1152998
2018-06-21,23137880,10094358,1134305
2018-06-22,19213696,8368040,959948
2018-06-23,7837610,3351688,540845
2018-06-24,8706478,3741868,570762
2018-06-25,23039739,9935537,1135834
2018-06-26,23869764,10361909,1165432
2018-06-27,23159912,10086177,1134903
2018-06-28,22874778,9965824,1117122
2018-06-29,18965239,8245306,924676
2018-06-30,7493289,3199641,504725
2018-07-01,8114632,3502091,526243
2018-07-02,21664842,9338381,1072066
2018-07-03,22738718,9857546,1108094
2018-07-04,20207336,8727051,994403
2018-07-05,22813730,9842642,1085444
2018-07-06,18918255,8194927,920243
2018-07-07,7603755,3237365,509348
2018-07-08,8567456,3665359,543272
2018-07-09,23145970,9907758,1116307
2018-07-10,23862186,10320035,1144490
2018-07-11,23607994,10254037,1121606
2018-07-12,23409807,10147506,1109391
2018-07-13,19591568,8493234,940526
2018-07-14,7623604,3250327,509389
2018-07-15,8260741,3540236,526412
2018-07-16,22799157,9766451,1093938
2018-07-17,24014751,10364949,1140973
2018-07-18,23977578,10369554,1136123
2018-07-19,23512132,10174672,1103153
2018-07-20,19566221,8455948,927443
2018-07-21,7900794,3359079,520984
2018-07-22,8760088,3741998,542691
2018-07-23,23419373,10016539,1105851
2018-07-24,24165324,10404686,1136915
2018-07-25,23613802,10216176,1112528
2018-07-26,23063633,9982989,1083475
2018-07-27,19110531,8267898,915946
2018-07-28,7729874,3286896,513964
2018-07-29,8658610,3702892,552734
2018-07-30,22994303,9860583,1099748
2018-07-31,23464527,10169430,1121105
2018-08-01,23047517,10040216,1118584
2018-08-02,22861726,9970932,1108728
2018-08-03,19140768,8348700,942551
2018-08-04,7685420,3302369,525317
2018-08-05,8429719,3635592,541879
2018-08-06,22306462,9654157,1096937
2018-08-07,23369325,10173602,1142088
2018-08-08,23081237,10045155,1108531
2018-08-09,22804670,9926799,1103820
2018-08-10,19086101,8301547,939873
2018-08-11,7850632,3357868,542068
2018-08-12,8612065,3703368,559707
2018-08-13,22309439,9616750,1093494
2018-08-14,22376228,9715544,1087926
2018-08-15,18623309,8143382,940551
2018-08-16,22016798,9587902,1066765
2018-08-17,18559636,8070348,909866
2018-08-18,7855785,3338074,523272
2018-08-19,8690049,3790968,663776
2018-08-20,22007102,9567708,1197089
2018-08-21,22476461,9850355,1204073
2018-08-22,21964614,9629496,1181157
2018-08-23,22120751,9714303,1203378
2018-08-24,18596850,8170783,1033349
2018-08-25,7755927,3380498,616823
2018-08-26,8590128,3758235,639785
2018-08-27,22035355,9603796,1199250
2018-08-28,23622110,10351010,1265167
2018-08-29,23518858,10336797,1261651
2018-08-30,22823715,10045950,1220138
2018-08-31,18902323,8354240,1046649
2018-09-01,7982629,3494146,637384
2018-09-02,8623375,3815082,659938
2018-09-03,19181386,8409412,1102566
2018-09-04,23510254,10407900,1299945
2018-09-05,23950317,10625888,1317459
2018-09-06,23724492,10513805,1306594
2018-09-07,20280545,8912646,1140425
2018-09-08,8623747,3760028,667245
2018-09-09,9401807,4141919,702677
2018-09-10,23437667,10316734,1309951
2018-09-11,23845299,10554452,1309596
2018-09-12,23545407,10488425,1284176
2018-09-13,21969152,9814930,1209046
2018-09-14,19893310,8854141,1143538
2018-09-15,8659034,3798784,680536
2018-09-16,9517465,4207562,717799
2018-09-17,23420444,10360380,1312814
2018-09-18,24323008,10840228,1357238
2018-09-19,24082205,10775970,1342567
2018-09-20,23760943,10627922,1317212
2018-09-21,19999159,8959091,1129737
2018-09-22,8753142,3865184,679954
2018-09-23,9388150,4164304,715237
2018-09-24,22740599,10076623,1299258
2018-09-25,24358177,10871927,1366100
2018-09-26,24326127,10893120,1361767
2018-09-27,23826417,10668951,1312401
2018-09-28,20034845,8974439,1116527
2018-09-29,9006978,3977837,674237
2018-09-30,9619235,4246671,699050
2018-10-01,22813855,10070666,1288157
2018-10-02,22217613,9890337,1267191
2018-10-03,23733827,10556690,1329700
2018-10-04,24008609,10710949,1331709
2018-10-05,20626394,9165832,1153857
2018-10-06,9168162,4006114,690270
2018-10-07,9995119,4406314,727873
2018-10-08,23886728,10498737,1327979
2018-10-09,25379296,11254449,1391569
2018-10-10,25277533,11236419,1366332
2018-10-11,24989936,11097494,1349337
2018-10-12,20562314,9109239,1124657
2018-10-13,9354178,4064089,692559
2018-10-14,10557573,4607989,750677
2018-10-15,24734017,10852990,1362740
2018-10-16,25707976,11398695,1404892
2018-10-17,25076664,11151012,1359173
2018-10-18,23534137,10489448,1301048
2018-10-19,19535432,8700214,1108279
2018-10-20,9214427,4012399,691856
2018-10-21,10446237,4575590,750162
2018-10-22,25062872,11045694,1381663
2018-10-23,26023516,11536182,1424627
2018-10-24,25881507,11487888,1404021
2018-10-25,25391795,11291996,1383247
2018-10-26,21279140,9453331,1171299
2018-10-27,9517148,4153459,709177
2018-10-28,10639579,4679472,751057
2018-10-29,25056649,11042009,1366228
2018-10-30,25492068,11274582,1369561
2018-10-31,23951307,10673864,1286643
2018-11-01,21437607,9546711,1202599
2018-11-02,19362058,8581799,1078686
2018-11-03,9248367,4007275,669812
2018-11-04,10954001,4774945,751637
2018-11-05,23353085,10303616,1277518
2018-11-06,23341575,10371918,1266667
2018-11-07,22748412,10127931,1237391
2018-11-08,23351849,10392046,1263729
2018-11-09,19804767,8797509,1085920
2018-11-10,9215457,4000222,668778
2018-11-11,10822700,4724645,732513
2018-11-12,24223106,10632068,1305780
2018-11-13,25915936,11474898,1385204
2018-11-14,25804938,11463191,1374282
2018-11-15,24753197,10998351,1319519
2018-11-16,20755531,9211328,1127461
2018-11-17,9526857,4116683,674323
2018-11-18,11003684,4792845,737537
2018-11-19,24568588,10770436,1296448
2018-11-20,24987447,11014437,1308604
2018-11-21,23771277,10492871,1230032
2018-11-22,21034943,9229995,1096176
2018-11-23,17603247,7734267,956137
2018-11-24,9114798,3930138,636435
2018-11-25,10752753,4677772,711034
2018-11-26,25016574,10976161,1322961
2018-11-27,26091773,11513424,1376270
2018-11-28,25847538,11428882,1357791
2018-11-29,25186023,11135652,1321484
2018-11-30,21054710,9309291,1159747
2018-12-01,9819230,4246691,725671
2018-12-02,11292233,4898005,771518
2018-12-03,25512326,11157733,1370838
2018-12-04,26261534,11550384,1392915
2018-12-05,25782336,11364947,1352147
2018-12-06,24738898,10919676,1284284
2018-12-07,20522110,9039357,1083331
2018-12-08,9396733,4044321,654926
2018-12-09,10856583,4722099,714827
2018-12-10,24960865,10904936,1294751
2018-12-11,25296359,11142069,1310786
2018-12-12,24926561,11003659,1281238
2018-12-13,24199365,10669605,1252416
2018-12-14,19810650,8743030,1065530
2018-12-15,8698726,3780565,641417
2018-12-16,10047371,4398167,705843
2018-12-17,23703142,10403845,1248839
2018-12-18,23836595,10573876,1262641
2018-12-19,22944624,10215253,1209559
2018-12-20,21535961,9608748,1136184
2018-12-21,16564847,7382841,917290
2018-12-22,7369846,3229191,572375
2018-12-23,7851060,3447610,583396
2018-12-24,11550902,5028727,698179
2018-12-25,9042859,3985463,613818
2018-12-26,14924837,6498402,862393
2018-12-27,16601029,7233975,931925
2018-12-28,14142649,6173993,826320
2018-12-29,7778003,3397513,594151
2018-12-30,7515908,3284105,585219
2018-12-31,9556139,4155834,639449
2019-01-01,8005461,3513191,610205
2019-01-02,19158027,8364875,1093729
2019-01-03,20910051,9206532,1157423
2019-01-04,18709766,8235480,1043004
2019-01-05,8718010,3775813,653282
2019-01-06,9600157,4200951,693693
2019-01-07,22810321,10257024,1718038
2019-01-08,25695161,11861346,2567435
2019-01-09,25118438,11329738,1780854
2019-01-10,26164931,12146442,2664665
2019-01-11,21050252,9515815,1531291
2019-01-12,10249322,4786326,1602274
2019-01-13,10155555,4439273,718315
2019-01-14,25391833,11757083,2679062
2019-01-15,23863377,10626934,1289453
2019-01-16,24923068,11081627,1333889
2019-01-17,25055011,11196447,1461708
2019-01-18,20910947,9311292,1134013
2019-01-19,9330904,4036211,676241
2019-01-20,10445113,4567532,716319
2019-01-21,23635600,10353660,1254286
2019-01-22,25793803,11442611,1369454
2019-01-23,25788113,11474570,1366171
2019-01-24,25405749,11292011,1335972
2019-01-25,21008658,9329039,1115578
2019-01-26,9065147,3941246,654246
2019-01-27,10706745,4671284,728110
2019-01-28,25322603,11181324,1340631
2019-01-29,26113510,11586171,1382837
2019-01-30,25690962,11429216,1357369
2019-01-31,24906223,11106810,1327938
2019-02-01,20789857,9281867,1139004
2019-02-02,9506767,4118469,692776
2019-02-03,10225310,4462475,721853
2019-02-04,23484586,10360386,1285997
2019-02-05,24483815,10855347,1330808
2019-02-06,24943800,11077000,1343762
2019-02-07,24921244,11064465,1331315
2019-02-08,21178129,9387577,1140041
2019-02-09,9440871,4083319,672859
2019-02-10,10949495,4756744,735984
2019-02-11,25688248,11280604,1359546
2019-02-12,26710115,11810062,1403119
2019-02-13,26609042,11798787,1386027
2019-02-14,25237755,11224442,1316597
2019-02-15,21706576,9611596,1149703
2019-02-16,9746238,4210886,691152
2019-02-17,11235254,4895830,752581
2019-02-18,24859067,10855036,1314869
2019-02-19,26974707,11902625,1416268
2019-02-20,27049647,11950616,1407770
2019-02-21,26580522,11773617,1385691
2019-02-22,22253191,9842685,1177999
2019-02-23,10043350,4338830,715687
2019-02-24,11485642,5007267,770206
2019-02-25,26643033,11715536,1405550
2019-02-26,27237647,12074505,1437703
2019-02-27,26803947,11845159,1397019
2019-02-28,25851898,11444163,1352864
2019-03-01,21694262,9592630,1163571
2019-03-02,10119736,4356185,719589
2019-03-03,11702982,5058963,783357
2019-03-04,25757538,11220850,1364090
2019-03-05,26928929,11833564,1418570
2019-03-06,27213215,11986189,1428688
2019-03-07,26602832,11726106,1396070
2019-03-08,21327287,9393556,1152709
2019-03-09,10081354,4326580,712824
2019-03-10,11040671,4782745,747056
2019-03-11,26865701,11705913,1410747
2019-03-12,27979021,12227714,1454608
2019-03-13,27337885,12057928,1453804
2019-03-14,26502076,11695117,1362496
2019-03-15,22069922,9734762,1148775
2019-03-16,9939809,4277270,691878
2019-03-17,10883160,4736881,725821
2019-03-18,25527144,11201843,1316836
2019-03-19,26448264,11693210,1364003
2019-03-20,25520310,11329547,1311743
2019-03-21,23632146,10518472,1225518
2019-03-22,21076927,9358884,1102177
2019-03-23,9365315,4056680,655234
2019-03-24,10619810,4639569,707941
2019-03-25,25294234,11174771,1319423
2019-03-26,26298246,11692714,1371267
2019-03-27,26097581,11615734,1346541
2019-03-28,25457356,11350654,1310263
2019-03-29,21139762,9425538,1106739
2019-03-30,9394210,4090333,656524
2019-03-31,11764530,4768459,770408
2019-04-01,29574992,11991578,1537978
2019-04-02,26716797,11721811,1376758
2019-04-03,25725667,11530785,1330667
2019-04-04,25229043,11262398,1295819
2019-04-05,21216084,9440171,1100640
2019-04-06,9407594,4076403,646877
2019-04-07,10716105,4680448,706708
2019-04-08,25617322,11317656,1323761
2019-04-09,26076734,11611226,1341506
2019-04-10,25880050,11550600,1311744
2019-04-11,25081193,11164601,1264394
2019-04-12,21383609,9510568,1100677
2019-04-13,9352813,4056976,643308
2019-04-14,10368216,4547017,689695
2019-04-15,24328306,10737123,1238795
2019-04-16,25259615,11196072,1274462
2019-04-17,24285230,10792024,1218093
2019-04-18,21518721,9540129,1082821
2019-04-19,15648487,6874271,849658
2019-04-20,8724790,3760361,592486
2019-04-21,9140657,3987760,607275
2019-04-22,19820001,8694412,1052302
2019-04-23,24393406,10780044,1246362
2019-04-24,24844414,10993417,1257714
2019-04-25,23856761,10589700,1206469
2019-04-26,20171519,8951249,1038020
2019-04-27,8918917,3871276,609868
2019-04-28,9895643,4346405,648161
2019-04-29,22681973,10027163,1180003
2019-04-30,22425467,9964098,1161869
2019-05-01,16198655,7193754,932593
2019-05-02,22517583,9978346,1171276
2019-05-03,19623310,8708733,1030935
2019-05-04,9104971,3970764,630739
2019-05-05,9887508,4359262,657615
2019-05-06,22451865,9997807,1195267
2019-05-07,24272820,10877697,1262558
2019-05-08,23449640,10523611,1221568
2019-05-09,23340534,10463602,1203141
2019-05-10,20101421,8983327,1033216
2019-05-11,8693502,3782546,592653
2019-05-12,9341971,4111123,611281
2019-05-13,23849536,10590549,1218657
2019-05-14,24925503,11136976,1263217
2019-05-15,24447927,10973480,1230626
2019-05-16,24093519,10794126,1195291
2019-05-17,20127644,9010273,1017997
2019-05-18,8401578,3670528,570342
2019-05-19,9308202,4090308,598573
2019-05-20,22980845,10215644,1156559
2019-05-21,24635192,10987585,1227073
2019-05-22,24310180,10854898,1198909
2019-05-23,23104012,10378906,1139062
2019-05-24,19588881,8746045,979369
2019-05-25,8034119,3498389,542748
2019-05-26,8848712,3890940,565319
2019-05-27,20118151,8829707,1002139
2019-05-28,24019101,10698533,1184470
2019-05-29,23617956,10556439,1156184
2019-05-30,21240810,9481556,1056456
2019-05-31,18510289,8263458,922465
2019-06-01,7634660,3341211,523197
2019-06-02,8512827,3739982,553585
2019-06-03,22113182,9818486,1109375
2019-06-04,22561846,10095613,1132438
2019-06-05,20853545,9339802,1049070
2019-06-06,21684520,9700905,1082503
2019-06-07,18632256,8317551,949578
2019-06-08,7530509,3286179,525958
2019-06-09,8199351,3602494,548480
2019-06-10,21071826,9318863,1069127
2019-06-11,23607842,10515738,1162698
2019-06-12,23261650,10391959,1148542
2019-06-13,23149422,10361866,1132224
2019-06-14,19334113,8636814,959339
2019-06-15,7689851,3375251,535568
2019-06-16,8377775,3696450,551225
2019-06-17,22940064,10108432,1136378
2019-06-18,24201908,10730666,1184496
2019-06-19,23780916,10576562,1157722
2019-06-20,22112586,9836318,1088827
2019-06-21,18989573,8439878,943638
2019-06-22,7603454,3316166,528207
2019-06-23,8616370,3774548,564369
2019-06-24,23034317,10142660,1134443
2019-06-25,24067342,10658595,1172125
2019-06-26,23585328,10486988,1144472
2019-06-27,22773236,10137590,1091781
2019-06-28,18538389,8270034,915915
2019-06-29,7272391,3186615,510374
2019-06-30,8024388,3547304,535331
2019-07-01,21920313,9681013,1095206
2019-07-02,23128523,10292617,1140531
2019-07-03,22484240,10040999,1114952
2019-07-04,19456373,8645883,970193
2019-07-05,17596443,7814819,882127
2019-07-06,7199333,3158782,506525
2019-07-07,8282510,3629395,548837
2019-07-08,22771980,10049041,1122782
2019-07-09,23469486,10417736,1152269
2019-07-10,23157503,10357952,1137250
2019-07-11,23056542,10305396,1130337
2019-07-12,19312920,8638998,968528
2019-07-13,7492301,3299346,544612
2019-07-14,8336852,3677259,561833
2019-07-15,22559695,9950400,1113869
2019-07-16,23710131,10492201,1174377
2019-07-17,23881035,10499798,1157142
2019-07-18,23082918,10262998,1122201
2019-07-19,19428215,8548678,952730
2019-07-20,7563664,3291137,538756
2019-07-21,8565093,3779388,601631
2019-07-22,23200129,10191205,1139540
2019-07-23,23905109,10572195,1159315
2019-07-24,23525885,10443741,1137462
2019-07-25,22815931,10131198,1095334
2019-07-26,18806954,8366521,923519
2019-07-27,7498298,3245351,529865
2019-07-28,8494803,3721778,574590
2019-07-29,22616985,9968912,1107529
2019-07-30,23134061,10286138,1128601
2019-07-31,22876439,10190592,1127846
2019-08-01,22329276,9952644,1109906
2019-08-02,18716296,8353752,948794
2019-08-03,7417107,3260012,540712
2019-08-04,8213574,3627920,559203
2019-08-05,21697244,9580391,1083035
2019-08-06,23121142,10283456,1153611
2019-08-07,22988164,10254720,1150528
2019-08-08,22344071,9973807,1116463
2019-08-09,18326906,8181765,939812
2019-08-10,7264652,3188568,527518
2019-08-11,7666207,3380566,532265
2019-08-12,20488045,9080351,1038478
2019-08-13,22194905,9841464,1114469
2019-08-14,21125771,9444348,1066004
2019-08-15,16945977,7628744,897604
2019-08-16,17170194,7649221,932821
2019-08-17,7393276,3232779,549448
2019-08-18,8392983,3699495,581445
2019-08-19,22035049,9745205,1133944
2019-08-20,23002585,10249654,1180453
2019-08-21,22922468,10257055,1174556
2019-08-22,22623964,10108922,1146142
2019-08-23,18611770,8334206,965500
2019-08-24,7420336,3265848,552039
2019-08-25,8414162,3712505,581168
2019-08-26,21878575,9694084,1137547
2019-08-27,23358556,10451922,1209146
2019-08-28,23150978,10382496,1198059
2019-08-29,22388286,10063613,1158705
2019-08-30,17933839,8080077,956483
2019-08-31,7292777,3204322,545498
2019-09-01,7970672,3535044,574840
2019-09-02,17223088,7622478,954414
2019-09-03,22640810,10168119,1224255
2019-09-04,22970630,10393087,1244067
